repeat_id,all_Hit@1,all_Hit@3,all_MRR,ge2_Hit@1,ge2_Hit@3,ge2_MRR,ge3_Hit@1,ge3_Hit@3,ge3_MRR
403,0.957983193277311,0.9831932773109243,0.9696778711484594,0.375,0.75,0.5489583333333333,0.16666666666666666,0.6666666666666666,0.3986111111111112
404,0.9411764705882353,0.9831932773109243,0.9610344137655061,0.125,0.75,0.4203869047619047,0.0,0.6666666666666666,0.31051587301587297
405,0.9411764705882353,0.9915966386554622,0.9656862745098038,0.125,0.875,0.48958333333333326,0.16666666666666666,0.8333333333333334,0.4861111111111111
406,0.9411764705882353,0.9831932773109243,0.9603641456582633,0.125,0.75,0.41041666666666665,0.0,0.6666666666666666,0.29722222222222217
407,0.9327731092436975,0.9831932773109243,0.9563825530212083,0.0,0.75,0.35119047619047616,0.0,0.6666666666666666,0.30158730158730157
408,0.9411764705882353,0.9663865546218487,0.9581232492997199,0.125,0.5,0.3770833333333333,0.0,0.3333333333333333,0.25277777777777777
409,0.9411764705882353,0.957983193277311,0.9582633053221289,0.125,0.375,0.37916666666666665,0.0,0.16666666666666666,0.2555555555555556
410,0.9663865546218487,0.9747899159663865,0.9738795518207282,0.5,0.625,0.6114583333333333,0.3333333333333333,0.5,0.48194444444444445
411,0.9495798319327731,0.9747899159663865,0.9661164465786315,0.25,0.625,0.49598214285714287,0.16666666666666666,0.5,0.41130952380952385
412,0.9411764705882353,1.0,0.9677871148459384,0.125,1.0,0.5208333333333333,0.16666666666666666,1.0,0.5277777777777778
413,0.9495798319327731,0.9663865546218487,0.9647859143657463,0.25,0.5,0.47619047619047616,0.16666666666666666,0.3333333333333333,0.3849206349206349
414,0.9495798319327731,0.9663865546218487,0.9601073762838468,0.25,0.5,0.4065972222222222,0.0,0.3333333333333333,0.20879629629629629
415,0.9411764705882353,0.9831932773109243,0.9611344537815125,0.125,0.75,0.42187499999999994,0.0,0.6666666666666666,0.31249999999999994
416,0.9411764705882353,0.9663865546218487,0.9578467750736658,0.125,0.5,0.3729707792207792,0.16666666666666666,0.3333333333333333,0.3306277056277056
417,0.957983193277311,0.9831932773109243,0.9715686274509804,0.375,0.75,0.5770833333333333,0.3333333333333333,0.6666666666666666,0.5194444444444445
418,0.957983193277311,0.9747899159663865,0.9692376950780311,0.375,0.625,0.5424107142857143,0.16666666666666666,0.5,0.3898809523809524
419,0.9495798319327731,0.9747899159663865,0.9652661064425769,0.25,0.625,0.48333333333333334,0.0,0.5,0.31111111111111117
420,0.957983193277311,0.9747899159663865,0.9695378151260505,0.375,0.625,0.546875,0.3333333333333333,0.5,0.4791666666666666
421,0.9495798319327731,0.9663865546218487,0.9649859943977592,0.25,0.5,0.47916666666666663,0.16666666666666666,0.3333333333333333,0.38888888888888884
422,0.9495798319327731,0.9747899159663865,0.9655112044817927,0.25,0.625,0.48697916666666663,0.16666666666666666,0.5,0.3993055555555555
423,0.9495798319327731,0.9747899159663865,0.9644257703081232,0.25,0.625,0.4708333333333333,0.16666666666666666,0.5,0.37777777777777777
424,0.957983193277311,0.9831932773109243,0.9718887555022008,0.375,0.75,0.581845238095238,0.5,0.6666666666666666,0.6091269841269841
425,0.9495798319327731,0.9831932773109243,0.9670868347338937,0.25,0.75,0.5104166666666666,0.3333333333333333,0.6666666666666666,0.5138888888888888
426,0.957983193277311,0.9915966386554622,0.9744397759103641,0.375,0.875,0.6197916666666666,0.5,0.8333333333333334,0.6597222222222222
427,0.9495798319327731,0.9831932773109243,0.9680205415499534,0.25,0.75,0.5243055555555556,0.16666666666666666,0.6666666666666666,0.449074074074074
428,0.9663865546218487,0.9915966386554622,0.9787915166066425,0.5,0.875,0.6845238095238095,0.5,0.8333333333333334,0.6626984126984127
429,0.9663865546218487,0.9747899159663865,0.9743697478991596,0.5,0.625,0.6187499999999999,0.3333333333333333,0.5,0.49166666666666664
430,0.957983193277311,0.9831932773109243,0.9701880752300919,0.375,0.75,0.5565476190476191,0.3333333333333333,0.6666666666666666,0.49206349206349204
431,0.9663865546218487,0.9747899159663865,0.9742296918767507,0.5,0.625,0.6166666666666667,0.3333333333333333,0.5,0.48888888888888893
432,0.957983193277311,0.9747899159663865,0.9698879551820728,0.375,0.625,0.5520833333333333,0.3333333333333333,0.5,0.486111111111111
433,0.9495798319327731,0.9747899159663865,0.9656162464985995,0.25,0.625,0.48854166666666665,0.16666666666666666,0.5,0.40138888888888896
434,0.9747899159663865,0.9915966386554622,0.9841269841269842,0.625,0.875,0.7638888888888888,0.5,0.8333333333333334,0.6851851851851851
435,0.9495798319327731,0.9747899159663865,0.9650821867208422,0.25,0.625,0.4805975274725275,0.16666666666666666,0.5,0.3907967032967033
436,0.9663865546218487,0.9915966386554622,0.9799253034547153,0.5,0.875,0.7013888888888888,0.5,0.8333333333333334,0.6851851851851851
437,0.9495798319327731,0.9831932773109243,0.9675870348139255,0.25,0.75,0.5178571428571428,0.3333333333333333,0.6666666666666666,0.5238095238095238
438,0.9495798319327731,0.9747899159663865,0.9651360544217686,0.25,0.625,0.4813988095238095,0.16666666666666666,0.5,0.39186507936507936
439,0.957983193277311,0.9831932773109243,0.9709383753501399,0.375,0.75,0.5677083333333333,0.16666666666666666,0.6666666666666666,0.4236111111111111
440,0.9327731092436975,0.9663865546218487,0.955532212885154,0.0,0.5,0.33854166666666663,0.0,0.3333333333333333,0.2847222222222222
441,0.9495798319327731,0.9747899159663865,0.9656162464985995,0.25,0.625,0.48854166666666665,0.3333333333333333,0.5,0.4847222222222222
442,0.957983193277311,0.9915966386554622,0.976890756302521,0.375,0.875,0.65625,0.3333333333333333,0.8333333333333334,0.625
443,0.9663865546218487,0.9831932773109243,0.9752901160464185,0.5,0.75,0.6324404761904762,0.3333333333333333,0.6666666666666666,0.5099206349206349
444,0.957983193277311,0.9747899159663865,0.9691338073691015,0.375,0.625,0.5408653846153846,0.3333333333333333,0.5,0.4711538461538461
445,0.9411764705882353,0.9915966386554622,0.9642857142857142,0.125,0.875,0.46874999999999994,0.0,0.8333333333333334,0.375
446,0.9411764705882353,0.9915966386554622,0.9649859943977591,0.125,0.875,0.47916666666666663,0.16666666666666666,0.8333333333333334,0.47222222222222215
447,0.9495798319327731,0.9831932773109243,0.9641456582633052,0.25,0.75,0.4666666666666667,0.0,0.6666666666666666,0.28888888888888886
448,0.9495798319327731,0.9747899159663865,0.9670868347338936,0.25,0.625,0.5104166666666667,0.16666666666666666,0.5,0.4305555555555555
449,0.9411764705882353,0.9831932773109243,0.9626850740296119,0.125,0.75,0.44494047619047616,0.0,0.6666666666666666,0.3432539682539682
450,0.9495798319327731,0.9915966386554622,0.9708683473389356,0.25,0.875,0.5666666666666667,0.0,0.8333333333333334,0.4222222222222222
451,0.957983193277311,0.9663865546218487,0.9692677070828332,0.375,0.5,0.5428571428571429,0.3333333333333333,0.3333333333333333,0.47380952380952385
452,0.9411764705882353,0.9663865546218487,0.9579331732693077,0.125,0.5,0.3742559523809524,0.0,0.3333333333333333,0.24900793650793648
453,0.957983193277311,0.9915966386554622,0.9742296918767507,0.375,0.875,0.6166666666666667,0.3333333333333333,0.8333333333333334,0.5722222222222223
454,0.9663865546218487,0.9747899159663865,0.9732893157262905,0.5,0.625,0.6026785714285714,0.3333333333333333,0.5,0.4702380952380952
455,0.9327731092436975,0.9747899159663865,0.957749766573296,0.0,0.625,0.3715277777777778,0.0,0.5,0.3287037037037037
456,0.9495798319327731,0.9663865546218487,0.9645658263305323,0.25,0.5,0.47291666666666665,0.0,0.3333333333333333,0.2972222222222222
457,0.9495798319327731,0.9831932773109243,0.9687675070028012,0.25,0.75,0.5354166666666667,0.3333333333333333,0.6666666666666666,0.5472222222222223
458,0.957983193277311,0.9915966386554622,0.9731892757102841,0.375,0.875,0.6011904761904762,0.3333333333333333,0.8333333333333334,0.5515873015873016
459,0.9495798319327731,0.9747899159663865,0.9642256902761105,0.25,0.625,0.46785714285714286,0.0,0.5,0.2904761904761905
460,0.957983193277311,0.9747899159663865,0.9703881552621049,0.375,0.625,0.5595238095238095,0.16666666666666666,0.5,0.41269841269841273
461,0.957983193277311,0.9831932773109243,0.9737394957983193,0.375,0.75,0.609375,0.3333333333333333,0.6666666666666666,0.5625
462,0.9411764705882353,0.9747899159663865,0.9610105580693816,0.125,0.625,0.42003205128205123,0.0,0.5,0.310042735042735
463,0.9327731092436975,1.0,0.9649859943977591,0.0,1.0,0.47916666666666663,0.0,1.0,0.47222222222222227
464,0.957983193277311,0.9747899159663865,0.9685874349739896,0.375,0.625,0.5327380952380952,0.3333333333333333,0.5,0.4603174603174603
465,0.9327731092436975,0.9747899159663865,0.9561157796451915,0.0,0.625,0.3472222222222222,0.0,0.5,0.2962962962962963
466,0.9411764705882353,0.9663865546218487,0.9605042016806723,0.125,0.5,0.4125,0.16666666666666666,0.3333333333333333,0.38333333333333336
467,0.9411764705882353,0.9831932773109243,0.9633853541416567,0.125,0.75,0.4553571428571428,0.0,0.6666666666666666,0.35714285714285715
468,0.9411764705882353,0.9663865546218487,0.9574929971988796,0.125,0.5,0.3677083333333333,0.0,0.3333333333333333,0.24027777777777778
469,0.9411764705882353,0.9747899159663865,0.9623949579831933,0.125,0.625,0.440625,0.0,0.5,0.33749999999999997
470,0.9747899159663865,0.9747899159663865,0.9796918767507002,0.625,0.625,0.6979166666666667,0.5,0.5,0.5972222222222222
471,0.9411764705882353,0.9747899159663865,0.9607304460245637,0.125,0.625,0.4158653846153846,0.0,0.5,0.30448717948717946
472,0.957983193277311,0.9915966386554622,0.9717887154861945,0.375,0.875,0.5803571428571428,0.3333333333333333,0.8333333333333334,0.5238095238095238
473,0.957983193277311,0.9663865546218487,0.9687136393018746,0.375,0.5,0.5346153846153846,0.3333333333333333,0.3333333333333333,0.4628205128205128
474,0.9411764705882353,0.9747899159663865,0.9604441776710683,0.125,0.625,0.41160714285714284,0.0,0.5,0.2988095238095238
475,0.9327731092436975,0.9831932773109243,0.9560224089635855,0.0,0.75,0.3458333333333333,0.0,0.6666666666666666,0.29444444444444445
476,0.9495798319327731,0.9747899159663865,0.9647859143657463,0.25,0.625,0.47619047619047616,0.3333333333333333,0.5,0.46825396825396814
477,0.957983193277311,0.9747899159663865,0.9689875950380152,0.375,0.625,0.5386904761904762,0.16666666666666666,0.5,0.3849206349206349
478,0.9411764705882353,0.9747899159663865,0.9596171802054155,0.125,0.625,0.3993055555555555,0.0,0.5,0.2824074074074074
479,0.9831932773109243,0.9831932773109243,0.9862278244631186,0.75,0.75,0.7951388888888888,0.6666666666666666,0.6666666666666666,0.7268518518518517
480,0.9495798319327731,0.9747899159663865,0.9676470588235294,0.25,0.625,0.51875,0.16666666666666666,0.5,0.44166666666666665
481,0.957983193277311,0.9747899159663865,0.9704518170904726,0.375,0.625,0.5604707792207793,0.16666666666666666,0.5,0.4139610389610389
482,0.9411764705882353,0.9831932773109243,0.9617847138855541,0.125,0.75,0.431547619047619,0.0,0.6666666666666666,0.32539682539682535
483,0.957983193277311,0.9831932773109243,0.9702380952380952,0.375,0.75,0.5572916666666666,0.3333333333333333,0.6666666666666666,0.4930555555555555
484,0.9411764705882353,0.9747899159663865,0.9598839535814325,0.125,0.625,0.4032738095238095,0.16666666666666666,0.5,0.371031746031746
485,0.957983193277311,0.9747899159663865,0.9679271708683472,0.375,0.625,0.5229166666666666,0.3333333333333333,0.5,0.4472222222222222
486,0.9411764705882353,0.9747899159663865,0.960514205682273,0.125,0.625,0.41264880952380956,0.0,0.5,0.3001984126984127
487,0.9411764705882353,0.9831932773109243,0.9636654661864746,0.125,0.75,0.4595238095238095,0.0,0.6666666666666666,0.3626984126984127
488,0.957983193277311,0.9747899159663865,0.9715686274509805,0.375,0.625,0.5770833333333334,0.5,0.5,0.6027777777777777
489,0.9327731092436975,0.9831932773109243,0.9581232492997199,0.0,0.75,0.3770833333333333,0.0,0.6666666666666666,0.3361111111111111
490,0.957983193277311,0.9663865546218487,0.9680672268907564,0.375,0.5,0.525,0.16666666666666666,0.3333333333333333,0.36666666666666664
491,0.9495798319327731,0.9747899159663865,0.9661864745898359,0.25,0.625,0.49702380952380953,0.16666666666666666,0.5,0.41269841269841273
492,0.957983193277311,1.0,0.9775910364145658,0.375,1.0,0.6666666666666666,0.5,1.0,0.7222222222222222
493,0.957983193277311,0.9747899159663865,0.969017094017094,0.375,0.625,0.5391292735042735,0.3333333333333333,0.5,0.4688390313390314
494,0.9495798319327731,0.9663865546218487,0.9628321025379849,0.25,0.5,0.44712752525252525,0.3333333333333333,0.3333333333333333,0.429503367003367
495,0.9327731092436975,0.9747899159663865,0.9553621448579432,0.0,0.625,0.3360119047619048,0.0,0.5,0.2813492063492063
496,0.957983193277311,0.9831932773109243,0.9686674669867947,0.375,0.75,0.5339285714285714,0.16666666666666666,0.6666666666666666,0.37857142857142856
497,0.957983193277311,0.9831932773109243,0.970767794297206,0.375,0.75,0.5651709401709402,0.16666666666666666,0.6666666666666666,0.4202279202279202
498,0.9327731092436975,0.9663865546218487,0.9555822328931572,0.0,0.5,0.3392857142857143,0.0,0.3333333333333333,0.2857142857142857
499,0.9495798319327731,0.9747899159663865,0.9646358543417366,0.25,0.625,0.47395833333333326,0.16666666666666666,0.5,0.3819444444444444
500,0.9495798319327731,0.9831932773109243,0.965719621181806,0.25,0.75,0.49007936507936506,0.16666666666666666,0.6666666666666666,0.40343915343915343
501,0.9495798319327731,0.9747899159663865,0.9654995331465921,0.25,0.625,0.48680555555555555,0.16666666666666666,0.5,0.39907407407407414
502,0.9495798319327731,0.9915966386554622,0.9702380952380953,0.25,0.875,0.5572916666666666,0.16666666666666666,0.8333333333333334,0.4930555555555555
503,0.9495798319327731,0.9663865546218487,0.9632352941176471,0.25,0.5,0.45312499999999994,0.16666666666666666,0.3333333333333333,0.3541666666666667
504,0.9495798319327731,0.957983193277311,0.9607242897158863,0.25,0.375,0.4157738095238095,0.0,0.16666666666666666,0.22103174603174602
505,0.9747899159663865,0.9915966386554622,0.9831932773109243,0.625,0.875,0.75,0.5,0.8333333333333334,0.6666666666666666
506,0.9495798319327731,0.9831932773109243,0.9649321266968326,0.25,0.75,0.4783653846153846,0.0,0.6666666666666666,0.30448717948717946
507,0.9747899159663865,0.9915966386554622,0.9811560988031576,0.625,0.875,0.7196969696969697,0.5,0.8333333333333334,0.6262626262626263
508,0.957983193277311,0.9747899159663865,0.9701680672268908,0.375,0.625,0.5562499999999999,0.16666666666666666,0.5,0.40833333333333327
509,0.9495798319327731,0.9915966386554622,0.9682293970219666,0.25,0.875,0.5274122807017544,0.16666666666666666,0.8333333333333334,0.4532163742690059
510,0.9411764705882353,0.9747899159663865,0.960147695441813,0.125,0.625,0.40719696969696967,0.16666666666666666,0.5,0.37626262626262624
511,0.9495798319327731,0.9831932773109243,0.9657604218157851,0.25,0.75,0.4906862745098039,0.3333333333333333,0.6666666666666666,0.4875816993464053
512,0.9495798319327731,0.9915966386554622,0.9719887955182073,0.25,0.875,0.5833333333333333,0.3333333333333333,0.8333333333333334,0.611111111111111
513,0.9411764705882353,0.9915966386554622,0.963235294117647,0.125,0.875,0.45312499999999994,0.16666666666666666,0.8333333333333334,0.4375
514,0.9495798319327731,0.9663865546218487,0.9622590212555611,0.25,0.5,0.4386029411764706,0.0,0.3333333333333333,0.2514705882352941
515,0.9327731092436975,0.9663865546218487,0.9534647192210218,0.0,0.5,0.3077876984126984,0.0,0.3333333333333333,0.2437169312169312
516,0.9495798319327731,0.9831932773109243,0.9659197012138189,0.25,0.75,0.4930555555555555,0.3333333333333333,0.6666666666666666,0.4907407407407407
517,0.957983193277311,0.9831932773109243,0.9740896358543418,0.375,0.75,0.6145833333333334,0.3333333333333333,0.6666666666666666,0.5694444444444444
518,0.9411764705882353,0.9915966386554622,0.9656862745098039,0.125,0.875,0.4895833333333333,0.16666666666666666,0.8333333333333334,0.48611111111111116
519,0.9495798319327731,0.9915966386554622,0.9684873949579832,0.25,0.875,0.53125,0.16666666666666666,0.8333333333333334,0.4583333333333334
520,0.9495798319327731,0.9663865546218487,0.9642156862745098,0.25,0.5,0.46770833333333334,0.16666666666666666,0.3333333333333333,0.3736111111111111
521,0.957983193277311,0.9831932773109243,0.9712885154061625,0.375,0.75,0.5729166666666666,0.16666666666666666,0.6666666666666666,0.4305555555555555
522,0.9411764705882353,0.9747899159663865,0.9591136454581833,0.125,0.625,0.3918154761904762,0.0,0.5,0.2724206349206349
523,0.9411764705882353,0.9831932773109243,0.9597338935574229,0.125,0.75,0.40104166666666663,0.0,0.6666666666666666,0.2847222222222222
524,0.9495798319327731,1.0,0.9719887955182072,0.25,1.0,0.5833333333333333,0.16666666666666666,1.0,0.5277777777777778
525,0.9411764705882353,0.9747899159663865,0.9634453781512605,0.125,0.625,0.45625,0.16666666666666666,0.5,0.4416666666666667
526,0.9495798319327731,0.9831932773109243,0.9682773109243697,0.25,0.75,0.528125,0.3333333333333333,0.6666666666666666,0.5375
527,0.9411764705882353,0.9663865546218487,0.9591970121381888,0.125,0.5,0.39305555555555555,0.0,0.3333333333333333,0.2740740740740741
528,0.9495798319327731,0.957983193277311,0.9638655462184874,0.25,0.375,0.4625,0.16666666666666666,0.16666666666666666,0.3666666666666667
529,0.9747899159663865,0.9831932773109243,0.9831932773109243,0.625,0.75,0.75,0.5,0.6666666666666666,0.6666666666666666
530,0.9411764705882353,0.9747899159663865,0.9605042016806723,0.125,0.625,0.4125,0.16666666666666666,0.5,0.3833333333333333
531,0.9663865546218487,0.9747899159663865,0.9746534977627415,0.5,0.625,0.6229707792207793,0.3333333333333333,0.5,0.4972943722943723
532,0.957983193277311,0.9831932773109243,0.9724889955982392,0.375,0.75,0.5907738095238095,0.3333333333333333,0.6666666666666666,0.5376984126984127
533,0.9327731092436975,0.9747899159663865,0.9556022408963586,0.0,0.625,0.33958333333333335,0.0,0.5,0.2861111111111111
534,0.957983193277311,0.9747899159663865,0.9697478991596639,0.375,0.625,0.55,0.3333333333333333,0.5,0.4833333333333334
535,0.9663865546218487,0.9831932773109243,0.9764705882352943,0.5,0.75,0.65,0.3333333333333333,0.6666666666666666,0.5333333333333333
536,0.9327731092436975,0.9663865546218487,0.9536114445778311,0.0,0.5,0.30997023809523805,0.0,0.3333333333333333,0.2466269841269841
537,0.9411764705882353,0.9747899159663865,0.9581332533013205,0.125,0.625,0.3772321428571428,0.0,0.5,0.2529761904761904
538,0.9411764705882353,0.9915966386554622,0.9649859943977591,0.125,0.875,0.47916666666666663,0.16666666666666666,0.8333333333333334,0.47222222222222215
539,0.9411764705882353,0.9663865546218487,0.9570128051220488,0.125,0.5,0.3605654761904762,0.0,0.3333333333333333,0.2307539682539682
540,0.9495798319327731,0.9747899159663865,0.9658263305322129,0.25,0.625,0.4916666666666667,0.3333333333333333,0.5,0.488888888888889
541,0.9411764705882353,0.9747899159663865,0.9602474323062559,0.125,0.625,0.4086805555555555,0.0,0.5,0.2949074074074074
542,0.9411764705882353,0.9747899159663865,0.9589635854341736,0.125,0.625,0.3895833333333333,0.0,0.5,0.26944444444444443
543,0.9495798319327731,0.9831932773109243,0.965486194477791,0.25,0.75,0.4866071428571428,0.16666666666666666,0.6666666666666666,0.3988095238095238
544,0.9663865546218487,0.9831932773109243,0.9763941940412528,0.5,0.75,0.6488636363636364,0.5,0.6666666666666666,0.6151515151515151
545,0.9495798319327731,0.9663865546218487,0.9602440976390556,0.25,0.5,0.4086309523809524,0.0,0.3333333333333333,0.21150793650793645
546,0.957983193277311,0.9747899159663865,0.9706816059757237,0.375,0.625,0.5638888888888889,0.3333333333333333,0.5,0.5018518518518519
547,0.9495798319327731,0.9747899159663865,0.9673669467787114,0.25,0.625,0.5145833333333334,0.16666666666666666,0.5,0.4361111111111111
548,0.9411764705882353,0.9831932773109243,0.9631652661064425,0.125,0.75,0.4520833333333333,0.16666666666666666,0.6666666666666666,0.43611111111111106
549,0.9495798319327731,0.9663865546218487,0.9621248499399759,0.25,0.5,0.43660714285714286,0.16666666666666666,0.3333333333333333,0.33214285714285713
550,0.9495798319327731,0.9663865546218487,0.9631185807656395,0.25,0.5,0.4513888888888889,0.16666666666666666,0.3333333333333333,0.35185185185185186
551,0.957983193277311,0.9831932773109243,0.973389355742297,0.375,0.75,0.6041666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555555
552,0.9495798319327731,0.9663865546218487,0.9625450180072028,0.25,0.5,0.44285714285714284,0.0,0.3333333333333333,0.2571428571428571
553,0.957983193277311,0.9831932773109243,0.9719421101774043,0.375,0.75,0.5826388888888889,0.16666666666666666,0.6666666666666666,0.4435185185185185
554,0.9411764705882353,0.9831932773109243,0.961764705882353,0.125,0.75,0.43124999999999997,0.0,0.6666666666666666,0.325
555,0.9411764705882353,0.9831932773109243,0.9604278074866309,0.125,0.75,0.4113636363636363,0.0,0.6666666666666666,0.2984848484848484
556,0.957983193277311,0.9831932773109243,0.9701880752300919,0.375,0.75,0.5565476190476191,0.16666666666666666,0.6666666666666666,0.40873015873015867
557,0.9411764705882353,0.9831932773109243,0.9642857142857144,0.125,0.75,0.46875,0.16666666666666666,0.6666666666666666,0.45833333333333326
558,0.9411764705882353,0.9663865546218487,0.9598506069094305,0.125,0.5,0.4027777777777778,0.0,0.3333333333333333,0.28703703703703703
559,0.9663865546218487,0.9831932773109243,0.9753734827264239,0.5,0.75,0.6336805555555556,0.5,0.6666666666666666,0.5949074074074074
560,0.957983193277311,0.9831932773109243,0.9721288515406161,0.375,0.75,0.5854166666666667,0.16666666666666666,0.6666666666666666,0.44722222222222224
561,0.9411764705882353,0.9663865546218487,0.9593137254901961,0.125,0.5,0.39479166666666665,0.16666666666666666,0.3333333333333333,0.3597222222222222
562,0.9495798319327731,0.9663865546218487,0.9642857142857143,0.25,0.5,0.46875,0.3333333333333333,0.3333333333333333,0.4583333333333333
563,0.9411764705882353,0.9747899159663865,0.961844737895158,0.125,0.625,0.4324404761904762,0.16666666666666666,0.5,0.40992063492063485
564,0.9327731092436975,0.9663865546218487,0.9546955145694641,0.0,0.5,0.32609577922077926,0.0,0.3333333333333333,0.2681277056277056
565,0.9747899159663865,0.9915966386554622,0.9828431372549019,0.625,0.875,0.7447916666666666,0.5,0.8333333333333334,0.6597222222222222
566,0.9495798319327731,0.9747899159663865,0.9646458583433373,0.25,0.625,0.47410714285714284,0.3333333333333333,0.5,0.46547619047619054
567,0.9495798319327731,0.9915966386554622,0.968627450980392,0.25,0.875,0.5333333333333333,0.3333333333333333,0.8333333333333334,0.5444444444444444
568,0.9327731092436975,0.9831932773109243,0.9555958747135218,0.0,0.75,0.33948863636363635,0.0,0.6666666666666666,0.28598484848484845
569,0.9495798319327731,0.9663865546218487,0.9649859943977592,0.25,0.5,0.47916666666666663,0.16666666666666666,0.3333333333333333,0.38888888888888884
570,0.9411764705882353,0.9663865546218487,0.958897195241733,0.125,0.5,0.38859577922077926,0.0,0.3333333333333333,0.2681277056277056
571,0.957983193277311,0.9831932773109243,0.9718487394957982,0.375,0.75,0.58125,0.3333333333333333,0.6666666666666666,0.525
572,0.957983193277311,0.9663865546218487,0.9687875150060024,0.375,0.5,0.5357142857142857,0.3333333333333333,0.3333333333333333,0.46428571428571425
573,0.9495798319327731,0.9915966386554622,0.969187675070028,0.25,0.875,0.5416666666666666,0.16666666666666666,0.8333333333333334,0.47222222222222215
574,0.9327731092436975,0.9831932773109243,0.9586834733893557,0.0,0.75,0.38541666666666663,0.0,0.6666666666666666,0.34722222222222215
575,0.9663865546218487,0.9831932773109243,0.9754901960784313,0.5,0.75,0.6354166666666666,0.3333333333333333,0.6666666666666666,0.513888888888889
576,0.9327731092436975,0.9747899159663865,0.9549281250961924,0.0,0.625,0.32955586080586075,0.0,0.5,0.2727411477411477
577,0.9411764705882353,0.9747899159663865,0.9607843137254901,0.125,0.625,0.41666666666666663,0.0,0.5,0.3055555555555555
578,0.957983193277311,0.9747899159663865,0.9704681872749099,0.375,0.625,0.5607142857142857,0.3333333333333333,0.5,0.4976190476190476
579,0.957983193277311,0.9831932773109243,0.9743697478991596,0.375,0.75,0.61875,0.5,0.6666666666666666,0.6583333333333333
580,0.957983193277311,0.9663865546218487,0.9670622635018921,0.375,0.5,0.5100511695906433,0.3333333333333333,0.3333333333333333,0.4300682261208577
581,0.9495798319327731,0.9663865546218487,0.9649159663865546,0.25,0.5,0.478125,0.16666666666666666,0.3333333333333333,0.3875
582,0.9495798319327731,0.9663865546218487,0.9631185807656396,0.25,0.5,0.45138888888888884,0.16666666666666666,0.3333333333333333,0.35185185185185186
583,0.957983193277311,0.9747899159663865,0.9685135592698618,0.375,0.625,0.5316391941391941,0.3333333333333333,0.5,0.45885225885225894
584,0.9411764705882353,0.9831932773109243,0.9613678804855276,0.125,0.75,0.4253472222222222,0.16666666666666666,0.6666666666666666,0.40046296296296297
585,0.9411764705882353,0.9747899159663865,0.9610844337735094,0.125,0.625,0.42113095238095233,0.0,0.5,0.31150793650793646
586,0.9411764705882353,0.9747899159663865,0.9596738695478191,0.125,0.625,0.4001488095238095,0.0,0.5,0.283531746031746
587,0.9411764705882353,0.9747899159663865,0.9600240096038416,0.125,0.625,0.4053571428571428,0.16666666666666666,0.5,0.3738095238095238
588,0.957983193277311,0.9747899159663865,0.9679271708683473,0.375,0.625,0.5229166666666667,0.16666666666666666,0.5,0.36388888888888893
589,0.9411764705882353,0.9663865546218487,0.9584833933573429,0.125,0.5,0.38244047619047616,0.0,0.3333333333333333,0.25992063492063494
590,0.9495798319327731,0.9831932773109243,0.9661864745898359,0.25,0.75,0.4970238095238095,0.16666666666666666,0.6666666666666666,0.4126984126984126
591,0.9411764705882353,0.9747899159663865,0.9587418300653594,0.125,0.625,0.3862847222222222,0.16666666666666666,0.5,0.3483796296296296
592,0.957983193277311,0.9747899159663865,0.9699679871948779,0.375,0.625,0.5532738095238096,0.16666666666666666,0.5,0.4043650793650793
593,0.9411764705882353,0.9915966386554622,0.9635854341736695,0.125,0.875,0.4583333333333333,0.16666666666666666,0.8333333333333334,0.4444444444444444
594,0.9495798319327731,0.9915966386554622,0.9717887154861945,0.25,0.875,0.5803571428571428,0.3333333333333333,0.8333333333333334,0.6071428571428571
595,0.9411764705882353,0.9915966386554622,0.9617180205415499,0.125,0.875,0.4305555555555555,0.16666666666666666,0.8333333333333334,0.40740740740740744
596,0.9747899159663865,0.9915966386554622,0.9817927170868347,0.625,0.875,0.7291666666666666,0.5,0.8333333333333334,0.638888888888889
597,0.9495798319327731,0.9747899159663865,0.967436974789916,0.25,0.625,0.515625,0.0,0.5,0.3541666666666667
598,0.9411764705882353,0.9663865546218487,0.9569327731092437,0.125,0.5,0.359375,0.0,0.3333333333333333,0.22916666666666666
599,0.9411764705882353,0.9747899159663865,0.9605842336934775,0.125,0.625,0.41369047619047616,0.0,0.5,0.30158730158730157
600,0.957983193277311,0.9831932773109243,0.9718487394957982,0.375,0.75,0.58125,0.16666666666666666,0.6666666666666666,0.44166666666666665
601,0.957983193277311,0.9747899159663865,0.9703781512605042,0.375,0.625,0.559375,0.16666666666666666,0.5,0.41250000000000003
602,0.9663865546218487,0.9831932773109243,0.9756702681072429,0.5,0.75,0.638095238095238,0.3333333333333333,0.6666666666666666,0.5174603174603175
603,0.9411764705882353,0.9831932773109243,0.9647859143657462,0.125,0.75,0.47619047619047616,0.16666666666666666,0.6666666666666666,0.4682539682539682
604,0.9327731092436975,0.9831932773109243,0.9559565002471576,0.0,0.75,0.3448529411764706,0.0,0.6666666666666666,0.29313725490196074
605,0.9411764705882353,0.9747899159663865,0.9613445378151261,0.125,0.625,0.425,0.16666666666666666,0.5,0.39999999999999997
606,0.9495798319327731,0.9663865546218487,0.963985594237695,0.25,0.5,0.4642857142857143,0.16666666666666666,0.3333333333333333,0.369047619047619
